FLOW_0,104021,100001,1
FLOW_0,108061,104021,2
FLOW_0,112141,108061,4
FLOW_0,116301,112141,8
FLOW_0,120621,116301,16
FLOW_0,125261,120621,32
FLOW_0,150905,145212,1
FLOW_0,154945,150905,2
FLOW_0,159005,154945,3
FLOW_0,163085,159005,4
FLOW_0,167185,163085,5
FLOW_0,171305,167185,6
FLOW_0,175445,171305,7
FLOW_0,179605,175445,8
FLOW_0,183785,179605,9
FLOW_0,187985,183785,10
FLOW_0,192205,187985,11
FLOW_0,196445,192205,12
FLOW_0,200705,196445,13
FLOW_0,204985,200705,14
FLOW_0,209285,204985,15
FLOW_0,213605,209285,16
FLOW_0,217945,213605,17
FLOW_0,222305,217945,18
FLOW_0,226685,222305,19
FLOW_0,231085,226685,20
FLOW_0,235505,231085,21
FLOW_0,249675,244067,1
FLOW_0,253715,249675,2
FLOW_0,257775,253715,3
