FLOW_0,1002010,1000000,1
FLOW_0,1004030,1002010,2
FLOW_0,1006070,1004030,4
FLOW_0,1008150,1006070,8
FLOW_0,1010310,1008150,16
FLOW_0,1012630,1010310,32
FLOW_0,1024242,1022120,1
FLOW_0,1026262,1024242,2
FLOW_0,1028302,1026262,4
FLOW_0,1030382,1028302,8
FLOW_0,1032542,1030382,16
FLOW_0,1034862,1032542,32
FLOW_0,1037192,1034862,33
FLOW_0,1039532,1037192,34
FLOW_0,1041882,1039532,35
FLOW_0,1044242,1041882,36
FLOW_0,1046612,1044242,37
FLOW_0,1048992,1046612,38
FLOW_0,1051382,1048992,39
FLOW_0,1053782,1051382,40
FLOW_0,1056192,1053782,41
FLOW_0,1058612,1056192,42
FLOW_0,1061042,1058612,43
FLOW_0,1063482,1061042,44
FLOW_0,1065932,1063482,45
FLOW_0,1068392,1065932,46
FLOW_0,1070862,1068392,47
FLOW_0,1073342,1070862,48
FLOW_0,1075832,1073342,49
FLOW_0,1078332,1075832,50
FLOW_0,1080842,1078332,51
FLOW_0,1083362,1080842,52
FLOW_0,1085892,1083362,53
FLOW_0,1088432,1085892,54
FLOW_0,1090982,1088432,55
FLOW_0,1093542,1090982,56
FLOW_0,1096112,1093542,57
FLOW_0,1098692,1096112,58
FLOW_0,1101282,1098692,59
FLOW_0,1103882,1101282,60
FLOW_0,1106492,1103882,61
FLOW_0,1109112,1106492,62
FLOW_0,1111742,1109112,63
FLOW_0,1120042,1117092,1
FLOW_0,1122062,1120042,2
FLOW_0,1124102,1122062,4
FLOW_0,1126182,1124102,8
FLOW_0,1128342,1126182,16
FLOW_0,1130662,1128342,32
FLOW_0,1132992,1130662,33
FLOW_0,1135332,1132992,34
FLOW_0,1137682,1135332,35
FLOW_0,1140042,1137682,36
FLOW_0,1142412,1140042,37
FLOW_0,1144792,1142412,38
FLOW_0,1147182,1144792,39
FLOW_0,1149582,1147182,40
FLOW_0,1151992,1149582,41
FLOW_0,1154412,1151992,42
FLOW_0,1156842,1154412,43
FLOW_0,1159282,1156842,44
FLOW_0,1161732,1159282,45
FLOW_0,1164192,1161732,46
FLOW_0,1166662,1164192,47
FLOW_0,1169142,1166662,48
FLOW_0,1171632,1169142,49
FLOW_0,1174132,1171632,50
FLOW_0,1176642,1174132,51
FLOW_0,1179162,1176642,52
FLOW_0,1181692,1179162,53
FLOW_0,1184232,1181692,54
FLOW_0,1186782,1184232,55
FLOW_0,1189342,1186782,56
FLOW_0,1191912,1189342,57
FLOW_0,1194492,1191912,58
FLOW_0,1197082,1194492,59
FLOW_0,1199682,1197082,60
FLOW_0,1202292,1199682,61
FLOW_0,1204912,1202292,62
FLOW_0,1207542,1204912,63
FLOW_0,1215842,1212892,1
FLOW_0,1217862,1215842,2
FLOW_0,1219902,1217862,4
FLOW_0,1221982,1219902,8
FLOW_0,1224142,1221982,16
FLOW_0,1226462,1224142,32
FLOW_0,1228792,1226462,33
FLOW_0,1231132,1228792,34
FLOW_0,1233482,1231132,35
FLOW_0,1235842,1233482,36
FLOW_0,1238212,1235842,37
FLOW_0,1240592,1238212,38
FLOW_0,1242982,1240592,39
FLOW_0,1245382,1242982,40
FLOW_0,1247792,1245382,41
FLOW_0,1250212,1247792,42
FLOW_0,1252642,1250212,43
FLOW_0,1255082,1252642,44
FLOW_0,1257532,1255082,45
FLOW_0,1259992,1257532,46
FLOW_0,1262462,1259992,47
FLOW_0,1264942,1262462,48
FLOW_0,1267432,1264942,49
FLOW_0,1269932,1267432,50
FLOW_0,1272442,1269932,51
FLOW_0,1274962,1272442,52
FLOW_0,1277492,1274962,53
FLOW_0,1280032,1277492,54
FLOW_0,1282582,1280032,55
FLOW_0,1285142,1282582,56
FLOW_0,1287712,1285142,57
FLOW_0,1290292,1287712,58
FLOW_0,1292882,1290292,59
FLOW_0,1295482,1292882,60
FLOW_0,1298092,1295482,61
FLOW_0,1300712,1298092,62
FLOW_0,1303342,1300712,63
FLOW_0,1311642,1308692,1
FLOW_0,1313662,1311642,2
FLOW_0,1315702,1313662,4
FLOW_0,1317782,1315702,8
FLOW_0,1319942,1317782,16
FLOW_0,1322262,1319942,32
FLOW_0,1324592,1322262,33
FLOW_0,1326932,1324592,34
FLOW_0,1329282,1326932,35
FLOW_0,1331642,1329282,36
FLOW_0,1334012,1331642,37
FLOW_0,1336392,1334012,38
FLOW_0,1338782,1336392,39
FLOW_0,1341182,1338782,40
FLOW_0,1343592,1341182,41
FLOW_0,1346012,1343592,42
FLOW_0,1348442,1346012,43
FLOW_0,1350882,1348442,44
FLOW_0,1353332,1350882,45
FLOW_0,1355792,1353332,46
FLOW_0,1358262,1355792,47
FLOW_0,1360742,1358262,48
FLOW_0,1363232,1360742,49
FLOW_0,1365732,1363232,50
FLOW_0,1368242,1365732,51
FLOW_0,1370762,1368242,52
FLOW_0,1373292,1370762,53
FLOW_0,1375832,1373292,54
FLOW_0,1378382,1375832,55
FLOW_0,1380942,1378382,56
FLOW_0,1383512,1380942,57
FLOW_0,1386092,1383512,58
FLOW_0,1388682,1386092,59
FLOW_0,1391282,1388682,60
FLOW_0,1393892,1391282,61
FLOW_0,1396512,1393892,62
FLOW_0,1399142,1396512,63
FLOW_0,1407442,1404492,1
FLOW_0,1409462,1407442,2
FLOW_0,1411502,1409462,4
FLOW_0,1413582,1411502,8
FLOW_0,1415742,1413582,16
FLOW_0,1418062,1415742,32
FLOW_0,1420392,1418062,33
FLOW_0,1422732,1420392,34
FLOW_0,1425082,1422732,35
FLOW_0,1427442,1425082,36
FLOW_0,1429812,1427442,37
FLOW_0,1432192,1429812,38
FLOW_0,1434582,1432192,39
FLOW_0,1436982,1434582,40
FLOW_0,1439392,1436982,41
FLOW_0,1441812,1439392,42
FLOW_0,1444242,1441812,43
FLOW_0,1446682,1444242,44
FLOW_0,1449132,1446682,45
FLOW_0,1451592,1449132,46
FLOW_0,1454062,1451592,47
FLOW_0,1456542,1454062,48
FLOW_0,1459032,1456542,49
FLOW_0,1461532,1459032,50
FLOW_0,1464042,1461532,51
FLOW_0,1466562,1464042,52
FLOW_0,1469092,1466562,53
FLOW_0,1471632,1469092,54
FLOW_0,1474182,1471632,55
FLOW_0,1476742,1474182,56
FLOW_0,1479312,1476742,57
FLOW_0,1481892,1479312,58
FLOW_0,1484482,1481892,59
FLOW_0,1487082,1484482,60
FLOW_0,1489692,1487082,61
FLOW_0,1492312,1489692,62
FLOW_0,1494942,1492312,63
FLOW_0,1503242,1500292,1
FLOW_0,1505262,1503242,2
FLOW_0,1507302,1505262,4
FLOW_0,1509382,1507302,8
FLOW_0,1511542,1509382,16
FLOW_0,1513862,1511542,32
FLOW_0,1516192,1513862,33
FLOW_0,1518532,1516192,34
FLOW_0,1520882,1518532,35
FLOW_0,1523242,1520882,36
FLOW_0,1525612,1523242,37
FLOW_0,1527992,1525612,38
FLOW_0,1530382,1527992,39
FLOW_0,1532782,1530382,40
FLOW_0,1535192,1532782,41
FLOW_0,1537612,1535192,42
FLOW_0,1540042,1537612,43
FLOW_0,1542482,1540042,44
FLOW_0,1544932,1542482,45
FLOW_0,1547392,1544932,46
FLOW_0,1549862,1547392,47
FLOW_0,1552342,1549862,48
FLOW_0,1554832,1552342,49
FLOW_0,1557332,1554832,50
FLOW_0,1559842,1557332,51
FLOW_0,1562362,1559842,52
FLOW_0,1564892,1562362,53
FLOW_0,1567432,1564892,54
FLOW_0,1569982,1567432,55
FLOW_0,1572542,1569982,56
FLOW_0,1575112,1572542,57
FLOW_0,1577692,1575112,58
FLOW_0,1580282,1577692,59
FLOW_0,1582882,1580282,60
FLOW_0,1585492,1582882,61
FLOW_0,1588112,1585492,62
FLOW_0,1590742,1588112,63
FLOW_0,1599042,1596092,1
FLOW_0,1601062,1599042,2
FLOW_0,1603102,1601062,4
FLOW_0,1605182,1603102,8
FLOW_0,1607342,1605182,16
FLOW_0,1609662,1607342,32
FLOW_0,1611992,1609662,33
FLOW_0,1614332,1611992,34
FLOW_0,1616682,1614332,35
FLOW_0,1619042,1616682,36
FLOW_0,1621412,1619042,37
FLOW_0,1623792,1621412,38
FLOW_0,1626182,1623792,39
FLOW_0,1628582,1626182,40
FLOW_0,1630992,1628582,41
FLOW_0,1633412,1630992,42
FLOW_0,1635842,1633412,43
FLOW_0,1638282,1635842,44
FLOW_0,1640732,1638282,45
FLOW_0,1643192,1640732,46
FLOW_0,1645662,1643192,47
FLOW_0,1648142,1645662,48
FLOW_0,1650632,1648142,49
FLOW_0,1653132,1650632,50
FLOW_0,1655642,1653132,51
FLOW_0,1658162,1655642,52
FLOW_0,1660692,1658162,53
FLOW_0,1663232,1660692,54
FLOW_0,1665782,1663232,55
FLOW_0,1668342,1665782,56
FLOW_0,1670912,1668342,57
FLOW_0,1673492,1670912,58
FLOW_0,1676082,1673492,59
FLOW_0,1678682,1676082,60
FLOW_0,1681292,1678682,61
FLOW_0,1683912,1681292,62
FLOW_0,1686542,1683912,63
FLOW_0,1694842,1691892,1
FLOW_0,1696862,1694842,2
FLOW_0,1698902,1696862,4
FLOW_0,1700982,1698902,8
FLOW_0,1703142,1700982,16
FLOW_0,1705462,1703142,32
FLOW_0,1707792,1705462,33
FLOW_0,1710132,1707792,34
FLOW_0,1712482,1710132,35
FLOW_0,1714842,1712482,36
FLOW_0,1717212,1714842,37
FLOW_0,1719592,1717212,38
FLOW_0,1721982,1719592,39
FLOW_0,1724382,1721982,40
FLOW_0,1726792,1724382,41
FLOW_0,1729212,1726792,42
FLOW_0,1731642,1729212,43
FLOW_0,1734082,1731642,44
FLOW_0,1736532,1734082,45
FLOW_0,1738992,1736532,46
FLOW_0,1741462,1738992,47
FLOW_0,1743942,1741462,48
FLOW_0,1746432,1743942,49
FLOW_0,1748932,1746432,50
FLOW_0,1751442,1748932,51
FLOW_0,1753962,1751442,52
FLOW_0,1756492,1753962,53
FLOW_0,1759032,1756492,54
FLOW_0,1761582,1759032,55
FLOW_0,1764142,1761582,56
FLOW_0,1766712,1764142,57
